payment_method_id,user_id,payment_type,provider,masked_details,last_four_digits,token,status,is_default,registration_date,expiry_date,last_used,transactions_count,total_amount_processed,verification_status,country,issuer_bank,billing_address,cvv_verified,three_ds_enabled,failed_attempts,risk_score
3657,9638,credit_card,Mastercard,****4153,4153,47ef0d2a-c621-40a7-ae76-cd2e6d36e0e3,active,True,2025-09-10 09:32:05,03/26,2025-09-20 09:32:05,132,26918.87,verified,AR,"Murphy, Walker and Khan","1938 Holland Expressway Apt. 927, Cunninghamhaven, CO 11815",False,True,0,41.52
3658,8576,credit_card,Visa,****1794,1794,f1beca83-6952-43f4-95d1-e2d2ce76ded9,blocked,False,2024-06-05 09:32:05,06/30,2025-08-06 09:32:05,40,3508.9,verified,CO,Allen-Jones,"80311 Ramirez View, Holdermouth, MN 32867",True,True,0,78.77
3659,7901,debit_card,Visa Debit,****5856,5856,8b1ea882-a331-4ae0-b2e5-f5d78ee3945c,active,False,2025-10-15 09:32:05,12/28,2025-10-24 09:32:05,24,20403.49,verified,CL,Carpenter-Shannon,"997 Burton Island Apt. 434, West Troyburgh, IA 60087",True,True,0,23.57
3660,1625,bank_transfer,Transferencia,****1372,1372,b332c842-d5f7-45ce-8158-4bc95e5f5517,active,False,2024-08-19 09:32:05,,2025-09-15 09:32:05,87,2638.0,verified,AR,Hernandez-Caldwell,,,,0,18.58
3661,1423,ewallet,Clip,benderwendy@example.org,,6a7faaea-e3c0-426e-8746-e62cac3a1ed2,active,False,2024-05-02 09:32:05,,2025-10-09 09:32:05,142,44361.39,failed,MX,,,,,0,66.45
3662,9884,debit_card,Mastercard Debit,****3937,3937,057501e1-11ef-4a7f-9823-4c47b9fb8373,active,False,2024-03-16 09:32:05,03/30,2025-10-11 09:32:05,160,13091.44,verified,AR,Silva and Sons,"53107 Ellison Summit, Mcguirestad, NH 59944",True,True,0,30.88
3663,8766,debit_card,Mastercard Debit,****1586,1586,df228d72-6090-4c59-986b-7ded5b6a6ce1,active,True,2024-09-01 09:32:05,01/26,2025-09-27 09:32:05,45,22250.24,verified,CO,Rodriguez Inc,"338 Andrea Ferry, North Rachel, SD 05126",True,False,0,38.8
3664,7739,credit_card,Visa,****6244,6244,f8e13f48-beb8-4e32-b22e-bcdf03bc939c,active,True,2024-05-04 09:32:05,04/26,2025-10-08 09:32:05,37,18581.97,verified,MX,Black Ltd,"29683 Blake Curve Suite 814, Mcknightmouth, AR 16082",True,True,0,69.54
3665,6098,credit_card,Mastercard,****2042,2042,204e19f1-7e8a-4ffd-9279-c66658fd2b5d,active,False,2024-04-13 09:32:05,08/26,2025-09-13 09:32:05,35,34543.17,verified,MX,Morales-Carlson,"8104 Vanessa Knolls, Danielshaven, CA 61713",True,True,0,92.63
3666,8473,credit_card,Visa,****5393,5393,f8f44005-aa37-417f-b46b-8f27018650f6,active,False,2024-06-17 09:32:05,01/26,2025-09-05 09:32:05,148,8426.0,verified,MX,Wilson-Rowe,"671 Jacqueline Canyon, North Angel, WA 21706",True,False,0,24.91
3667,767,bank_transfer,PIX,****9615,9615,71b2507f-207c-45b0-b55a-c7f6ab4b3323,expired,False,2024-06-25 09:32:05,,2025-06-03 09:32:05,31,504.06,verified,CL,"Peterson, Goodwin and Stevenson",,,,0,49.4
3668,676,credit_card,Mastercard,****9663,9663,c41e125f-2872-4e6c-a435-1b40bfbe2380,active,False,2025-07-18 09:32:05,04/30,2025-10-19 09:32:05,185,40739.78,failed,BR,"Gutierrez, Nguyen and Brown","447 Timothy Views, East Stacy, AS 64409",True,False,0,4.68
3669,6238,ewallet,PayPal,ruizdaniel@example.net,,9328d157-0d33-4301-b9d7-8d719d384cb5,active,False,2025-04-08 09:32:05,,2025-10-01 09:32:05,21,13807.1,verified,CL,,,,,0,5.51
3670,4832,credit_card,Visa,****9742,9742,a12b5744-1522-4c1d-a761-4a65417f96b5,active,True,2024-07-03 09:32:05,12/29,2025-09-02 09:32:05,163,12201.31,verified,MX,"Norton, Landry and Hall","9311 Murphy Turnpike, North Maria, OH 35430",True,False,0,30.09
3671,6617,credit_card,Visa,****5190,5190,522c5a85-d24f-44e3-a0d2-c77c1574748d,active,True,2025-01-13 09:32:05,09/26,2025-09-07 09:32:05,89,1630.62,verified,AR,"Thomas, Hess and Patterson","1220 Arroyo Gateway, Joannachester, IA 93857",True,True,0,48.61
3672,923,credit_card,American Express,****7614,7614,91d7115c-cbdf-4cc4-8f6f-a3ac29020bb0,active,True,2024-07-19 09:32:05,06/30,2025-09-25 09:32:05,169,35284.72,pending,CL,"Johnson, Rojas and Wolfe","80734 Ray Fork, Heathershire, CT 13626",True,True,0,20.87
3673,1276,bank_transfer,PIX,****7090,7090,2cb6972f-f3b0-4a08-bbe2-1f66d254a780,active,False,2024-08-19 09:32:05,,2025-10-17 09:32:05,38,7104.56,verified,AR,"Taylor, Miller and Cooper",,,,0,97.68
3674,1994,credit_card,Mastercard,****2084,2084,d281c3bb-c28e-465a-a105-a47bcdf062ba,active,False,2024-10-10 09:32:05,08/28,2025-08-29 09:32:05,16,3323.36,verified,AR,Peterson-Thompson,"USCGC Berry, FPO AE 06837",True,True,0,51.73
3675,8543,bank_transfer,PIX,****8208,8208,fd09a489-c70e-4dc1-951f-693389081e76,expired,True,2025-07-10 09:32:05,,2024-11-23 09:32:05,49,2208.82,verified,BR,Washington PLC,,,,0,76.25
3676,1215,debit_card,Visa Debit,****6226,6226,da234507-a0c7-44ea-8ea1-5fb8b06358d2,inactive,False,2025-02-02 09:32:05,11/29,2025-03-17 09:32:05,30,2554.88,verified,MX,Blackwell-Schmitt,"57861 Mccoy Park, South Joyceland, MN 92486",True,True,0,80.74
3677,1177,credit_card,Visa,****1475,1475,6d039e0d-b8b5-450b-9342-45a90f8d431a,active,False,2023-10-28 09:32:05,01/30,2025-09-07 09:32:05,120,23889.48,verified,MX,"Johnson, Leonard and Pierce","935 Calvin Radial, Rileyshire, UT 06226",True,False,0,37.34
3678,5806,bank_transfer,TEF,****2899,2899,1626a9c8-9316-484d-acbb-baaa2285bb8b,active,True,2025-09-18 09:32:05,,2025-09-11 09:32:05,9,23631.67,verified,BR,Gibson LLC,,,,0,87.07
3679,1475,credit_card,Mastercard,****6947,6947,0fcbff35-57b1-45db-8461-cfa0e6db1475,active,False,2025-10-18 09:32:05,07/28,2025-08-29 09:32:05,172,36349.97,failed,MX,Brown Group,"3704 Tanner Center, South Richardside, CA 45562",True,True,0,42.91
3680,6334,debit_card,Mastercard Debit,****8952,8952,f19ff7fb-d4fe-45f3-a8ff-ba3be98c135b,active,False,2024-04-15 09:32:05,05/30,2025-10-11 09:32:05,28,29497.18,verified,CO,"Payne, Smith and Crawford","28697 Kathleen Ridge, Delacruzport, NH 37481",False,True,0,66.94
3681,95,credit_card,Visa,****7991,7991,e238a539-c4de-4e14-a17e-0b7dcab3aea6,active,True,2024-10-22 09:32:05,07/29,2025-09-29 09:32:05,69,49772.57,verified,BR,Hernandez and Sons,"77259 Moore Shoal, New Abigail, KY 29822",False,True,0,44.77
3682,8555,credit_card,Visa,****2412,2412,791300d3-d522-4c89-9a28-4021945ab836,active,False,2023-12-30 09:32:05,06/29,2025-09-20 09:32:05,21,32683.57,verified,PE,White PLC,"899 Mcclain Ferry, Port Toni, WI 63995",True,True,0,27.08
3683,4815,credit_card,Mastercard,****5998,5998,fff88982-20c6-45fc-94ed-bfd45e24154a,active,False,2024-05-12 09:32:05,08/29,2025-09-24 09:32:05,2,9220.35,verified,MX,Carr-Gibson,"207 Williams Road Suite 626, Greenhaven, RI 75952",True,True,0,86.92
3684,7349,credit_card,Mastercard,****5030,5030,e05a4ff1-c951-4b85-a763-b18ccaa904cf,expired,False,2024-05-26 09:32:05,04/25,2025-02-11 09:32:05,35,3520.81,verified,PE,Trujillo-Hudson,,False,True,0,87.9
3685,9472,credit_card,American Express,****2178,2178,a6b237dc-714e-4acf-951d-40a144b9d87c,active,False,2024-10-11 09:32:05,06/27,2025-10-15 09:32:05,179,40304.43,pending,MX,"Hernandez, Lopez and Wells","USCGC Munoz, FPO AP 88573",True,True,0,52.95
3686,3338,debit_card,Visa Debit,****9555,9555,6e0fef2a-e8ee-49f9-905c-36d760cad67a,active,False,2024-02-19 09:32:05,04/29,2025-08-31 09:32:05,180,45326.07,verified,MX,"Romero, Jordan and Calderon","USS Johnson, FPO AP 69873",True,False,0,81.64
3687,6996,bank_transfer,SPEI,****1358,1358,6c8a9a6f-b6bc-4049-82eb-b89d7fd6cbae,active,False,2024-05-29 09:32:05,,2025-10-22 09:32:05,7,27546.6,verified,CO,"White, Whitaker and Bryant",,,,0,79.62
3688,1118,credit_card,Visa,****7288,7288,60f7d3f7-784d-450c-a7a8-6ad068ce5f83,active,False,2025-03-20 09:32:05,04/30,2025-09-19 09:32:05,53,33005.68,verified,CO,Wilson-Franco,"38457 Wesley Valley, Amymouth, MP 86007",True,True,0,31.13
3689,6551,debit_card,Mastercard Debit,****3955,3955,50ab9f64-5b27-4f67-9b00-169ef4d3c4c8,active,False,2024-08-19 09:32:05,05/28,2025-10-09 09:32:05,33,18995.93,verified,AR,Haley-Lambert,"97179 Stephen Causeway, West Tina, CO 14028",True,True,0,30.31
3690,6585,debit_card,Maestro,****2685,2685,382bc1cc-894e-458b-9aaa-741fa2b0ae0a,active,False,2024-08-07 09:32:05,01/26,2025-09-02 09:32:05,79,4356.16,verified,AR,Young-Baker,"55158 Hernandez Union Apt. 448, Sosashire, GU 96456",True,False,0,56.04
3691,5935,ewallet,Clip,jacksonmichael@example.org,,8cb86b8c-b851-4413-9995-76b19b6144f3,inactive,False,2024-09-21 09:32:05,,2025-03-31 09:32:05,49,2480.63,verified,BR,,,,,0,36.01
3692,3708,credit_card,Visa,****5882,5882,f580112b-5d05-43cf-b090-05d9f4a1f0b3,active,False,2024-08-24 09:32:05,03/29,2025-09-27 09:32:05,27,31537.51,verified,MX,Bass PLC,"358 Manning Pike, Stoneport, KS 32921",True,False,0,97.36
3693,4636,credit_card,Visa,****2133,2133,7f05fb4c-cef7-4455-a9cb-794e7f90901f,expired,False,2024-01-30 09:32:05,02/25,2024-11-18 09:32:05,18,2122.28,verified,MX,Jones-Guerrero,"128 Perez Village Apt. 308, Johnsonmouth, MH 66802",True,True,0,70.64
3694,6315,bank_transfer,TEF,****9380,9380,d4830f97-1852-42db-9b08-d68b66edd144,active,False,2024-10-04 09:32:05,,2025-10-11 09:32:05,156,47609.22,verified,AR,"Hall, Roman and Simpson",,,,0,4.81
3695,4422,ewallet,Rappi Pay,chelsea28@example.org,,28876e9c-54b1-4dce-b3be-96927a1fee8d,active,True,2024-07-04 09:32:05,,2025-09-13 09:32:05,103,8773.24,verified,PE,,,,,0,19.19
3696,9553,bank_transfer,PIX,****5994,5994,0889dc82-598d-4a20-9c8d-312eedf972a8,active,False,2024-12-13 09:32:05,,2025-09-03 09:32:05,5,37486.85,pending,CL,"Kim, Hanson and Gibson",,,,0,45.13
3697,6130,debit_card,Visa Debit,****3716,3716,955fcf5f-f61d-49fd-aefd-d5e51fcf9b2a,inactive,False,2024-12-31 09:32:05,01/27,2025-07-28 09:32:05,1,143.69,verified,MX,Francis-Flores,"3123 Rosales Heights, North Tamara, ND 44557",True,False,0,86.84
3698,4177,debit_card,Mastercard Debit,****2409,2409,925ca318-5415-4086-b71e-4a0e123822e2,inactive,True,2024-06-22 09:32:05,09/28,2025-07-21 09:32:05,17,3572.68,verified,CO,Pena Group,"459 Jeremy Curve, South Toddfort, AL 51042",True,True,0,22.24
3699,9560,bank_transfer,Transferencia,****2627,2627,0bb93739-f2e8-4051-8091-e641160cc7e3,inactive,True,2024-09-22 09:32:05,,2025-04-15 09:32:05,47,875.42,verified,CL,"Vargas, Daniels and Hughes",,,,0,43.22
3700,8603,debit_card,Mastercard Debit,****4275,4275,cdb332c6-36f2-4e53-b3a5-a02b864bf87c,active,False,2024-07-14 09:32:05,03/28,2025-10-06 09:32:05,165,11954.02,pending,CL,"Adams, Cunningham and King","PSC 9088, Box 7814, APO AP 94863",True,False,0,46.43
3701,7534,credit_card,Mastercard,****1413,1413,b67b8688-6505-4204-93ed-ef189664174e,active,False,2024-12-28 09:32:05,05/30,2025-10-06 09:32:05,15,40774.28,verified,BR,Weber-Warren,"910 Kathryn Neck, Alexanderbury, CA 25367",True,True,0,2.03
3702,4363,ewallet,MercadoPago,voliver@example.net,,586ee7cc-69f1-41ba-b45c-db4494149a3f,active,False,2025-04-27 09:32:05,,,195,17219.71,verified,MX,,,,,0,81.21
3703,791,credit_card,Visa,****2602,2602,0c258a04-93f7-43c3-9052-057776a4e7ea,active,True,2024-12-24 09:32:05,01/29,2025-10-09 09:32:05,41,42203.28,verified,BR,Carr and Sons,"32335 Collins Forges, North Wayne, CO 98634",True,True,0,53.81
3704,3637,ewallet,Clip,quinnjoshua@example.org,,5afb10e8-9b50-476b-996b-abdcdf465418,expired,False,2024-04-25 09:32:05,,2025-08-23 09:32:05,33,272.29,verified,CO,,,,,0,59.49
3705,9524,debit_card,Maestro,****7996,7996,e99f3558-ae20-48c4-bd56-f07b5e022e10,inactive,True,2024-11-25 09:32:05,09/28,,0,2017.22,verified,CL,Ho LLC,"40815 Mason Lane Apt. 957, North Jamesburgh, PR 39228",True,True,0,90.22
3706,8915,bank_transfer,Transferencia,****8951,8951,6c27cde1-977a-4e35-a858-7648c99aa1c7,active,False,2025-07-31 09:32:05,,2025-10-22 09:32:05,109,8734.39,verified,AR,Ruiz Inc,,,,0,75.81
3707,5601,debit_card,Visa Debit,****3377,3377,0bc2b16c-d7f3-423d-8a16-88e0e5216bb6,inactive,False,2025-09-20 09:32:05,09/29,2025-03-05 09:32:05,45,2015.9,verified,CO,Garner-Cooper,"493 Maynard Field, North Michael, NJ 61604",False,True,0,76.51
3708,345,credit_card,Mastercard,****2860,2860,21870568-5d51-4f10-ba20-a5485c4483cc,active,True,2024-06-21 09:32:05,03/29,,170,7298.56,verified,CL,Collins LLC,"11706 Allen Extensions, Jamesside, DE 65018",True,True,0,17.51
3709,8235,bank_transfer,PIX,****4124,4124,8b107e6d-8a94-4671-995c-d7e75db66d06,active,False,2024-04-18 09:32:05,,2025-09-25 09:32:05,21,31789.94,verified,CO,"Lynch, Mccarty and Gomez",,,,0,69.37
3710,7976,bank_transfer,PIX,****9465,9465,64c1c37c-bbdb-4f7e-a297-f46971f57079,active,True,2024-10-30 09:32:05,,2025-09-13 09:32:05,110,24729.67,verified,AR,Shepherd Inc,,,,0,46.14
3711,5257,credit_card,Visa,****3749,3749,ddf3155c-a81c-4937-9a94-95fdcb2c1e72,inactive,False,2024-06-26 09:32:05,11/27,2024-11-15 09:32:05,36,1993.17,verified,CL,"Thompson, Benson and Velazquez","8669 Weiss Land, Port Kaitlintown, IN 75372",True,True,0,9.43
3712,5104,debit_card,Mastercard Debit,****6742,6742,19a6e9f6-176b-4a86-8c1f-a6c862b99e5d,active,False,2023-12-07 09:32:05,03/26,2025-09-28 09:32:05,6,48147.25,verified,MX,Ryan-Campbell,"135 Eugene Rapid Suite 691, New Josephshire, OK 23004",True,False,0,68.95
3713,4804,debit_card,Maestro,****1237,1237,31dcfa01-748f-4307-88f5-2ae2ef98accf,inactive,True,2025-07-30 09:32:05,03/26,2025-08-02 09:32:05,7,4076.22,verified,BR,Sanchez-Edwards,"15963 Robin Shoal, Wagnerton, AR 81637",True,True,0,41.33
3714,7344,credit_card,Mastercard,****4296,4296,916c70ed-8ebf-4183-bd6a-753d14808512,active,True,2024-01-25 09:32:05,09/29,2025-09-20 09:32:05,23,15141.56,verified,BR,Flores LLC,"USNS Jones, FPO AA 45012",True,False,0,75.94
3715,679,debit_card,Mastercard Debit,****5970,5970,4ee6ab18-4e88-4742-9c43-9f72daab5461,inactive,False,2024-12-16 09:32:05,04/28,2025-01-17 09:32:05,42,980.16,pending,BR,Douglas-Williams,"936 Alvarez Parks, Jacquelinefort, UT 34974",True,True,0,14.34
3716,9280,debit_card,Mastercard Debit,****4096,4096,2ed700a2-54d7-4113-8bbd-6f57b7cbd25d,expired,False,2024-01-29 09:32:05,05/25,2025-04-06 09:32:05,17,2077.93,verified,MX,Johnson PLC,"292 Glenda Land, Mendezmouth, MP 09861",True,False,0,38.15
3717,6956,credit_card,Mastercard,****5711,5711,c8b57320-c779-4733-8012-5bc1707a6b64,active,False,2024-07-31 09:32:05,05/26,2025-09-09 09:32:05,38,21466.05,verified,MX,Adams Ltd,"8343 Kent Estates Suite 276, Reginaldmouth, NH 14138",True,False,0,42.94
3718,9459,debit_card,Mastercard Debit,****3251,3251,659f4018-6a93-4d5e-a858-4ee9b1550cd8,active,False,2024-06-01 09:32:05,01/26,2025-09-19 09:32:05,144,4469.43,verified,CL,Garcia-Robles,"Unit 4655 Box 6575, DPO AP 34365",True,True,0,14.1
3719,1072,credit_card,Mastercard,****8961,8961,54031794-9d4f-4c07-bc27-0d222857d26b,active,False,2025-08-09 09:32:05,06/28,2025-10-06 09:32:05,163,10333.15,failed,AR,Stafford-Parrish,"8763 Robert Greens, Brianland, MN 50529",True,True,0,89.86
3720,2072,credit_card,Visa,****3842,3842,b67d8e42-c7c2-4f2d-a539-d8622bdf2a43,active,True,2023-11-21 09:32:05,09/26,2025-09-01 09:32:05,87,13956.35,verified,MX,"Jones, Stephens and Butler","1590 Hall Radial Apt. 074, Matthewfort, NC 55912",True,True,0,85.16
3721,1149,credit_card,Visa,****8636,8636,ad29ef93-a7ce-4bfa-a894-f7256297fd29,active,True,2024-01-04 09:32:05,03/29,2025-09-04 09:32:05,113,4952.39,verified,PE,Wise-Chaney,"247 Williams Union, Port Tabithaville, MN 09506",True,False,0,34.05
3722,4655,debit_card,Mastercard Debit,****7462,7462,5a69e5be-253e-40b3-9044-090d9323a0e2,active,False,2025-08-14 09:32:05,07/27,2025-09-04 09:32:05,197,7981.1,verified,MX,"Keller, Lambert and Smith","87128 Johnny Isle, Lake Timothy, IA 57094",True,True,0,35.61
3723,2264,debit_card,Mastercard Debit,****3000,3000,ce79b3e6-da14-4f8f-9b74-0665a27c8cf9,inactive,False,2025-03-23 09:32:05,10/27,2025-02-19 09:32:05,33,4195.82,verified,CO,"Lawrence, Parker and Jimenez","452 Gonzalez Row Apt. 975, Blairchester, AS 81103",True,True,0,29.77
3724,4060,bank_transfer,PIX,****1615,1615,81c365c2-40aa-4e7b-bfe9-5b1f342447d9,inactive,True,2024-05-01 09:32:05,,2025-03-27 09:32:05,10,4180.37,verified,CO,"Parker, Williamson and Taylor",,,,0,25.76
3725,3015,debit_card,Mastercard Debit,****6229,6229,57ce2f7e-d35c-4288-97af-dcd2c6b26882,blocked,False,2025-08-15 09:32:05,08/28,2024-10-25 09:32:05,41,2146.28,verified,BR,Rowland Group,"8076 Stephanie Inlet Apt. 276, Knoxburgh, NE 61093",True,True,4,1.66
3726,6053,bank_transfer,TEF,****5376,5376,b358a897-acf7-4364-b2c8-36ece4faf16d,expired,False,2024-01-24 09:32:05,,2025-06-24 09:32:05,7,3257.24,verified,MX,West Ltd,,,,0,76.08
3727,9970,credit_card,Mastercard,****5246,5246,2d551a43-db3f-4c34-8dbc-189802ee4d0a,active,False,2025-07-30 09:32:05,10/28,2025-10-23 09:32:05,185,43479.0,verified,BR,"Conway, Vasquez and Williams","389 Maria Shores Suite 021, New Franklinburgh, WI 43146",True,True,0,37.03
3728,3619,bank_transfer,SPEI,****1147,1147,0a86a1fe-225a-4fe7-8a3b-41c6fc295311,active,False,2024-12-23 09:32:05,,2025-10-07 09:32:05,121,3394.91,failed,BR,Mullen LLC,,,,0,66.52
3729,3086,credit_card,American Express,****1149,1149,701ad2af-bfc2-486c-8760-108b7a085035,active,False,2025-03-21 09:32:05,05/30,2025-08-31 09:32:05,176,28533.57,verified,BR,Lynch Inc,"USS Chapman, FPO AA 71109",True,False,0,21.87
3730,7301,credit_card,Visa,****7902,7902,891eaecb-664b-40f3-be40-89ad82ab423b,inactive,False,2025-05-21 09:32:05,05/29,2024-11-16 09:32:05,46,1195.59,verified,CO,Nelson-Park,"429 Billy Grove, West Jessestad, PA 96800",True,True,0,23.38
3731,8709,bank_transfer,PIX,****6895,6895,0702ac6f-11fd-435a-9615-27220c6d1ffd,active,False,2024-10-19 09:32:05,,2025-09-25 09:32:05,117,29126.88,pending,BR,Curtis-Johnson,,,,0,98.32
3732,7684,credit_card,Visa,****8557,8557,25f83e62-b8fa-4d72-8051-342d3f616497,expired,True,2025-01-16 09:32:05,12/24,2025-05-07 09:32:05,14,2685.59,verified,MX,Rogers and Sons,"602 Christopher Cove, Kimberlyburgh, GA 18370",True,True,0,77.45
3733,2077,debit_card,Visa Debit,****8609,8609,ea776dfb-e0b9-4746-b9bd-9ea2f2a92941,active,False,2025-04-24 09:32:05,04/30,2025-10-23 09:32:05,23,47579.41,verified,AR,Hayes-Allen,"87806 Mendoza Station Apt. 455, East Charlotteburgh, FL 62720",True,True,0,45.89
3734,1731,credit_card,Visa,****1002,1002,ae6017fe-8eff-4226-928b-4b3be20bddd6,active,True,2024-04-28 09:32:05,02/27,2025-08-27 09:32:05,144,40592.79,verified,AR,"Myers, Moreno and Schwartz","27475 Heather Orchard Suite 495, Port Monicaborough, MP 97583",True,False,0,30.99
3735,8839,bank_transfer,PSE,****4680,4680,3fb3cb78-1ac3-4abb-bbe4-2ad1e61250aa,active,True,2025-09-17 09:32:05,,2025-09-08 09:32:05,194,29686.23,verified,BR,"Gaines, Jackson and Gill",,,,0,56.05
3736,298,credit_card,Visa,****3353,3353,2d60b540-fc34-4ce1-8173-dc27cc867a9d,inactive,False,2024-09-06 09:32:05,06/29,2024-12-08 09:32:05,14,2479.06,verified,MX,Barker Inc,"509 Brown Neck, Hurstport, CA 59779",True,True,0,85.45
3737,8442,credit_card,Mastercard,****7334,7334,ab586547-d3d8-490a-8d3d-78bfc917d1e7,active,True,2024-08-16 09:32:05,02/27,2025-09-24 09:32:05,2,10157.41,failed,MX,Peterson-Huffman,"101 Joel Underpass, Guerrerostad, TN 20429",True,True,0,81.36
3738,214,credit_card,American Express,****1055,1055,2acb8185-6763-4771-9568-b55b08bd0a85,active,False,2025-05-17 09:32:05,11/27,2025-10-06 09:32:05,96,39480.6,verified,CO,Bradford Inc,"USNV Mcguire, FPO AA 94634",True,False,0,67.98
3739,8943,credit_card,Visa,****8916,8916,4b196e67-b5d1-4467-b4e3-35be9b068156,active,False,2024-02-29 09:32:05,09/30,2025-10-07 09:32:05,185,27311.62,verified,PE,"Prince, Wilson and Mercado","22004 Tim Mall, Paulville, ID 71797",True,True,0,19.08
3740,698,credit_card,Visa,****7786,7786,74497cbc-12d6-4ef0-b93c-1a0a49cc0360,active,True,2024-08-09 09:32:05,07/30,2025-09-18 09:32:05,144,34582.38,verified,MX,Daniel-Murphy,"34044 Gina Road, Albertbury, CO 94743",True,False,0,55.27
3741,5160,credit_card,Visa,****6388,6388,e38737ce-4879-4cf4-b1a8-c9cbec93e1fd,expired,False,2025-09-14 09:32:05,11/24,2025-05-19 09:32:05,36,2211.71,verified,BR,"Barber, Brown and Sherman","063 Gregory Lake, South Arthurburgh, AK 25185",True,True,0,96.11
3742,950,ewallet,MercadoPago,westmichael@example.net,,d04b8eee-d432-4003-abaa-f69dc669825d,inactive,False,2023-11-02 09:32:05,,2025-06-17 09:32:05,29,3946.82,verified,BR,,,,,0,42.27
3743,187,credit_card,Visa,****7614,7614,88b3d92a-1ceb-442c-9af0-e4086d4c41f1,active,True,2025-05-27 09:32:05,05/27,2025-10-19 09:32:05,142,18794.21,pending,MX,Hooper-Walker,"806 Sharp Ridges Apt. 713, Deanport, AR 85317",True,False,0,42.28
3744,6046,bank_transfer,PIX,****5565,5565,99652343-2d62-49f2-996b-266b1f125faa,inactive,False,2024-09-15 09:32:05,,2025-03-20 09:32:05,7,3105.86,verified,AR,"Young, Page and Clark",,,,0,54.47
3745,783,credit_card,Visa,****7857,7857,88e3b45e-54cf-4f96-b082-ae69c5afcc1d,active,False,2025-04-08 09:32:05,04/30,2025-09-12 09:32:05,98,16543.93,verified,CO,Terrell-Thornton,"USNS Martinez, FPO AA 29181",False,True,0,27.0
3746,2274,credit_card,Mastercard,****7707,7707,ed528c2a-8ba9-4c6f-b1c0-7f433e7f7627,active,False,2024-10-14 09:32:05,02/28,2025-10-11 09:32:05,5,10641.1,verified,MX,"Douglas, Jackson and Stewart","27888 Michelle Mount, Jenniferton, HI 72652",True,True,0,26.93
3747,3005,ewallet,PayPal,cindyrogers@example.net,,12cc0ab4-a258-494f-b82d-59269b777649,active,False,2024-11-15 09:32:05,,2025-10-15 09:32:05,45,30496.74,verified,PE,,,,,0,6.44
3748,5756,credit_card,Visa,****4143,4143,ac163990-27e3-4c46-a120-95a8e3c12e28,active,True,2025-07-16 09:32:05,09/28,2025-10-07 09:32:05,88,39215.76,verified,CO,Rogers-Mendez,"USS Fleming, FPO AE 65750",False,True,0,47.27
3749,916,bank_transfer,PIX,****4903,4903,abfc3a1e-312b-4aa6-981d-e9d1f15d446d,inactive,True,2025-09-28 09:32:05,,2024-12-19 09:32:05,19,734.52,verified,MX,Wang-Gordon,,,,0,57.43
3750,5513,credit_card,Mastercard,****4143,4143,0c968574-e947-4e26-8dba-39bded618300,active,True,2025-07-19 09:32:05,04/30,2025-10-24 09:32:05,36,29485.02,verified,CO,"Richmond, Carlson and Lam","6750 Jesse Plain Apt. 798, Christophertown, NE 32999",True,True,0,93.76
3751,9832,bank_transfer,PIX,****6250,6250,0a20e6a8-aa30-4046-af48-5b77be536650,active,False,2024-01-08 09:32:05,,2025-09-01 09:32:05,78,16947.57,verified,AR,"Martin, Carr and Mckinney",,,,0,94.35
